Date_Key,Date_Full_Format,Day,Month,Year,Day_of_Week_Name,Day_of_Week_Num,Week_in_Year,Weekend
515,2009-05-29,29,5,2009,Friday,6,22,0
516,2009-05-30,30,5,2009,Saturday,7,22,1
517,2009-05-31,31,5,2009,Sunday,1,23,1
518,2009-06-01,1,6,2009,Monday,2,23,0
519,2009-06-02,2,6,2009,Tuesday,3,23,0
520,2009-06-03,3,6,2009,Wednesday,4,23,0
521,2009-06-04,4,6,2009,Thursday,5,23,0
522,2009-06-05,5,6,2009,Friday,6,23,0
523,2009-06-06,6,6,2009,Saturday,7,23,1
524,2009-06-07,7,6,2009,Sunday,1,24,1
525,2009-06-08,8,6,2009,Monday,2,24,0
526,2009-06-09,9,6,2009,Tuesday,3,24,0
527,2009-06-10,10,6,2009,Wednesday,4,24,0
528,2009-06-11,11,6,2009,Thursday,5,24,0
529,2009-06-12,12,6,2009,Friday,6,24,0
530,2009-06-13,13,6,2009,Saturday,7,24,1
531,2009-06-14,14,6,2009,Sunday,1,25,1
532,2009-06-15,15,6,2009,Monday,2,25,0
533,2009-06-16,16,6,2009,Tuesday,3,25,0
534,2009-06-17,17,6,2009,Wednesday,4,25,0
535,2009-06-18,18,6,2009,Thursday,5,25,0
536,2009-06-19,19,6,2009,Friday,6,25,0
537,2009-06-20,20,6,2009,Saturday,7,25,1
538,2009-06-21,21,6,2009,Sunday,1,26,1
539,2009-06-22,22,6,2009,Monday,2,26,0
540,2009-06-23,23,6,2009,Tuesday,3,26,0
541,2009-06-24,24,6,2009,Wednesday,4,26,0
542,2009-06-25,25,6,2009,Thursday,5,26,0
543,2009-06-26,26,6,2009,Friday,6,26,0
544,2009-06-27,27,6,2009,Saturday,7,26,1
545,2009-06-28,28,6,2009,Sunday,1,27,1
546,2009-06-29,29,6,2009,Monday,2,27,0
547,2009-06-30,30,6,2009,Tuesday,3,27,0
548,2009-07-01,1,7,2009,Wednesday,4,27,0
549,2009-07-02,2,7,2009,Thursday,5,27,0
550,2009-07-03,3,7,2009,Friday,6,27,0
551,2009-07-04,4,7,2009,Saturday,7,27,1
552,2009-07-05,5,7,2009,Sunday,1,28,1
553,2009-07-06,6,7,2009,Monday,2,28,0
554,2009-07-07,7,7,2009,Tuesday,3,28,0
555,2009-07-08,8,7,2009,Wednesday,4,28,0
556,2009-07-09,9,7,2009,Thursday,5,28,0
557,2009-07-10,10,7,2009,Friday,6,28,0
558,2009-07-11,11,7,2009,Saturday,7,28,1
559,2009-07-12,12,7,2009,Sunday,1,29,1
560,2009-07-13,13,7,2009,Monday,2,29,0
561,2009-07-14,14,7,2009,Tuesday,3,29,0
562,2009-07-15,15,7,2009,Wednesday,4,29,0
563,2009-07-16,16,7,2009,Thursday,5,29,0
564,2009-07-17,17,7,2009,Friday,6,29,0
565,2009-07-18,18,7,2009,Saturday,7,29,1
566,2009-07-19,19,7,2009,Sunday,1,30,1
567,2009-07-20,20,7,2009,Monday,2,30,0
568,2009-07-21,21,7,2009,Tuesday,3,30,0
569,2009-07-22,22,7,2009,Wednesday,4,30,0
570,2009-07-23,23,7,2009,Thursday,5,30,0
571,2009-07-24,24,7,2009,Friday,6,30,0
572,2009-07-25,25,7,2009,Saturday,7,30,1
573,2009-07-26,26,7,2009,Sunday,1,31,1
574,2009-07-27,27,7,2009,Monday,2,31,0
575,2009-07-28,28,7,2009,Tuesday,3,31,0
576,2009-07-29,29,7,2009,Wednesday,4,31,0
577,2009-07-30,30,7,2009,Thursday,5,31,0
578,2009-07-31,31,7,2009,Friday,6,31,0
579,2009-08-01,1,8,2009,Saturday,7,31,1
580,2009-08-02,2,8,2009,Sunday,1,32,1
581,2009-08-03,3,8,2009,Monday,2,32,0
582,2009-08-04,4,8,2009,Tuesday,3,32,0
583,2009-08-05,5,8,2009,Wednesday,4,32,0
584,2009-08-06,6,8,2009,Thursday,5,32,0
585,2009-08-07,7,8,2009,Friday,6,32,0
586,2009-08-08,8,8,2009,Saturday,7,32,1
587,2009-08-09,9,8,2009,Sunday,1,33,1
588,2009-08-10,10,8,2009,Monday,2,33,0
589,2009-08-11,11,8,2009,Tuesday,3,33,0
590,2009-08-12,12,8,2009,Wednesday,4,33,0
591,2009-08-13,13,8,2009,Thursday,5,33,0
592,2009-08-14,14,8,2009,Friday,6,33,0
593,2009-08-15,15,8,2009,Saturday,7,33,1
594,2009-08-16,16,8,2009,Sunday,1,34,1
595,2009-08-17,17,8,2009,Monday,2,34,0
596,2009-08-18,18,8,2009,Tuesday,3,34,0
597,2009-08-19,19,8,2009,Wednesday,4,34,0
598,2009-08-20,20,8,2009,Thursday,5,34,0
599,2009-08-21,21,8,2009,Friday,6,34,0
600,2009-08-22,22,8,2009,Saturday,7,34,1
601,2009-08-23,23,8,2009,Sunday,1,35,1
602,2009-08-24,24,8,2009,Monday,2,35,0
603,2009-08-25,25,8,2009,Tuesday,3,35,0
604,2009-08-26,26,8,2009,Wednesday,4,35,0
605,2009-08-27,27,8,2009,Thursday,5,35,0
606,2009-08-28,28,8,2009,Friday,6,35,0
607,2009-08-29,29,8,2009,Saturday,7,35,1
608,2009-08-30,30,8,2009,Sunday,1,36,1
609,2009-08-31,31,8,2009,Monday,2,36,0
610,2009-09-01,1,9,2009,Tuesday,3,36,0
611,2009-09-02,2,9,2009,Wednesday,4,36,0
612,2009-09-03,3,9,2009,Thursday,5,36,0
613,2009-09-04,4,9,2009,Friday,6,36,0
614,2009-09-05,5,9,2009,Saturday,7,36,1
615,2009-09-06,6,9,2009,Sunday,1,37,1
616,2009-09-07,7,9,2009,Monday,2,37,0
617,2009-09-08,8,9,2009,Tuesday,3,37,0
618,2009-09-09,9,9,2009,Wednesday,4,37,0
619,2009-09-10,10,9,2009,Thursday,5,37,0
620,2009-09-11,11,9,2009,Friday,6,37,0
621,2009-09-12,12,9,2009,Saturday,7,37,1
622,2009-09-13,13,9,2009,Sunday,1,38,1
623,2009-09-14,14,9,2009,Monday,2,38,0
624,2009-09-15,15,9,2009,Tuesday,3,38,0
625,2009-09-16,16,9,2009,Wednesday,4,38,0
626,2009-09-17,17,9,2009,Thursday,5,38,0
627,2009-09-18,18,9,2009,Friday,6,38,0
628,2009-09-19,19,9,2009,Saturday,7,38,1
629,2009-09-20,20,9,2009,Sunday,1,39,1
630,2009-09-21,21,9,2009,Monday,2,39,0
631,2009-09-22,22,9,2009,Tuesday,3,39,0
632,2009-09-23,23,9,2009,Wednesday,4,39,0
633,2009-09-24,24,9,2009,Thursday,5,39,0
634,2009-09-25,25,9,2009,Friday,6,39,0
635,2009-09-26,26,9,2009,Saturday,7,39,1
636,2009-09-27,27,9,2009,Sunday,1,40,1
637,2009-09-28,28,9,2009,Monday,2,40,0
638,2009-09-29,29,9,2009,Tuesday,3,40,0
639,2009-09-30,30,9,2009,Wednesday,4,40,0
640,2009-10-01,1,10,2009,Thursday,5,40,0
641,2009-10-02,2,10,2009,Friday,6,40,0
642,2009-10-03,3,10,2009,Saturday,7,40,1
643,2009-10-04,4,10,2009,Sunday,1,41,1
644,2009-10-05,5,10,2009,Monday,2,41,0
645,2009-10-06,6,10,2009,Tuesday,3,41,0
646,2009-10-07,7,10,2009,Wednesday,4,41,0
647,2009-10-08,8,10,2009,Thursday,5,41,0
648,2009-10-09,9,10,2009,Friday,6,41,0
649,2009-10-10,10,10,2009,Saturday,7,41,1
650,2009-10-11,11,10,2009,Sunday,1,42,1
651,2009-10-12,12,10,2009,Monday,2,42,0
652,2009-10-13,13,10,2009,Tuesday,3,42,0
653,2009-10-14,14,10,2009,Wednesday,4,42,0
654,2009-10-15,15,10,2009,Thursday,5,42,0
655,2009-10-16,16,10,2009,Friday,6,42,0
656,2009-10-17,17,10,2009,Saturday,7,42,1
657,2009-10-18,18,10,2009,Sunday,1,43,1
658,2009-10-19,19,10,2009,Monday,2,43,0
659,2009-10-20,20,10,2009,Tuesday,3,43,0
660,2009-10-21,21,10,2009,Wednesday,4,43,0
661,2009-10-22,22,10,2009,Thursday,5,43,0
662,2009-10-23,23,10,2009,Friday,6,43,0
663,2009-10-24,24,10,2009,Saturday,7,43,1
664,2009-10-25,25,10,2009,Sunday,1,44,1
665,2009-10-26,26,10,2009,Monday,2,44,0
666,2009-10-27,27,10,2009,Tuesday,3,44,0
667,2009-10-28,28,10,2009,Wednesday,4,44,0
668,2009-10-29,29,10,2009,Thursday,5,44,0
669,2009-10-30,30,10,2009,Friday,6,44,0
670,2009-10-31,31,10,2009,Saturday,7,44,1
671,2009-11-01,1,11,2009,Sunday,1,45,1
672,2009-11-02,2,11,2009,Monday,2,45,0
673,2009-11-03,3,11,2009,Tuesday,3,45,0
674,2009-11-04,4,11,2009,Wednesday,4,45,0
675,2009-11-05,5,11,2009,Thursday,5,45,0
676,2009-11-06,6,11,2009,Friday,6,45,0
677,2009-11-07,7,11,2009,Saturday,7,45,1
678,2009-11-08,8,11,2009,Sunday,1,46,1
679,2009-11-09,9,11,2009,Monday,2,46,0
680,2009-11-10,10,11,2009,Tuesday,3,46,0
681,2009-11-11,11,11,2009,Wednesday,4,46,0
682,2009-11-12,12,11,2009,Thursday,5,46,0
683,2009-11-13,13,11,2009,Friday,6,46,0
684,2009-11-14,14,11,2009,Saturday,7,46,1
685,2009-11-15,15,11,2009,Sunday,1,47,1
686,2009-11-16,16,11,2009,Monday,2,47,0
687,2009-11-17,17,11,2009,Tuesday,3,47,0
688,2009-11-18,18,11,2009,Wednesday,4,47,0
689,2009-11-19,19,11,2009,Thursday,5,47,0
690,2009-11-20,20,11,2009,Friday,6,47,0
691,2009-11-21,21,11,2009,Saturday,7,47,1
692,2009-11-22,22,11,2009,Sunday,1,48,1
693,2009-11-23,23,11,2009,Monday,2,48,0
694,2009-11-24,24,11,2009,Tuesday,3,48,0
695,2009-11-25,25,11,2009,Wednesday,4,48,0
696,2009-11-26,26,11,2009,Thursday,5,48,0
697,2009-11-27,27,11,2009,Friday,6,48,0
698,2009-11-28,28,11,2009,Saturday,7,48,1
699,2009-11-29,29,11,2009,Sunday,1,49,1
700,2009-11-30,30,11,2009,Monday,2,49,0
701,2009-12-01,1,12,2009,Tuesday,3,49,0
702,2009-12-02,2,12,2009,Wednesday,4,49,0
703,2009-12-03,3,12,2009,Thursday,5,49,0
704,2009-12-04,4,12,2009,Friday,6,49,0
705,2009-12-05,5,12,2009,Saturday,7,49,1
706,2009-12-06,6,12,2009,Sunday,1,50,1
707,2009-12-07,7,12,2009,Monday,2,50,0
708,2009-12-08,8,12,2009,Tuesday,3,50,0
709,2009-12-09,9,12,2009,Wednesday,4,50,0
710,2009-12-10,10,12,2009,Thursday,5,50,0
711,2009-12-11,11,12,2009,Friday,6,50,0
712,2009-12-12,12,12,2009,Saturday,7,50,1
713,2009-12-13,13,12,2009,Sunday,1,51,1
714,2009-12-14,14,12,2009,Monday,2,51,0
715,2009-12-15,15,12,2009,Tuesday,3,51,0
716,2009-12-16,16,12,2009,Wednesday,4,51,0
717,2009-12-17,17,12,2009,Thursday,5,51,0
718,2009-12-18,18,12,2009,Friday,6,51,0
719,2009-12-19,19,12,2009,Saturday,7,51,1
720,2009-12-20,20,12,2009,Sunday,1,52,1
721,2009-12-21,21,12,2009,Monday,2,52,0
722,2009-12-22,22,12,2009,Tuesday,3,52,0
723,2009-12-23,23,12,2009,Wednesday,4,52,0
724,2009-12-24,24,12,2009,Thursday,5,52,0
725,2009-12-25,25,12,2009,Friday,6,52,0
726,2009-12-26,26,12,2009,Saturday,7,52,1
727,2009-12-27,27,12,2009,Sunday,1,53,1
728,2009-12-28,28,12,2009,Monday,2,53,0
729,2009-12-29,29,12,2009,Tuesday,3,53,0
730,2009-12-30,30,12,2009,Wednesday,4,53,0
731,2009-12-31,31,12,2009,Thursday,5,53,0
732,2010-01-01,1,1,2010,Friday,6,1,0
733,2010-01-02,2,1,2010,Saturday,7,1,1
734,2010-01-03,3,1,2010,Sunday,1,2,1
735,2010-01-04,4,1,2010,Monday,2,2,0
736,2010-01-05,5,1,2010,Tuesday,3,2,0
737,2010-01-06,6,1,2010,Wednesday,4,2,0
738,2010-01-07,7,1,2010,Thursday,5,2,0
739,2010-01-08,8,1,2010,Friday,6,2,0
740,2010-01-09,9,1,2010,Saturday,7,2,1
741,2010-01-10,10,1,2010,Sunday,1,3,1
742,2010-01-11,11,1,2010,Monday,2,3,0
743,2010-01-12,12,1,2010,Tuesday,3,3,0
744,2010-01-13,13,1,2010,Wednesday,4,3,0
745,2010-01-14,14,1,2010,Thursday,5,3,0
746,2010-01-15,15,1,2010,Friday,6,3,0
747,2010-01-16,16,1,2010,Saturday,7,3,1
748,2010-01-17,17,1,2010,Sunday,1,4,1
749,2010-01-18,18,1,2010,Monday,2,4,0
750,2010-01-19,19,1,2010,Tuesday,3,4,0
751,2010-01-20,20,1,2010,Wednesday,4,4,0
752,2010-01-21,21,1,2010,Thursday,5,4,0
753,2010-01-22,22,1,2010,Friday,6,4,0
754,2010-01-23,23,1,2010,Saturday,7,4,1
755,2010-01-24,24,1,2010,Sunday,1,5,1
756,2010-01-25,25,1,2010,Monday,2,5,0
757,2010-01-26,26,1,2010,Tuesday,3,5,0
758,2010-01-27,27,1,2010,Wednesday,4,5,0
759,2010-01-28,28,1,2010,Thursday,5,5,0
760,2010-01-29,29,1,2010,Friday,6,5,0
761,2010-01-30,30,1,2010,Saturday,7,5,1
762,2010-01-31,31,1,2010,Sunday,1,6,1
763,2010-02-01,1,2,2010,Monday,2,6,0
764,2010-02-02,2,2,2010,Tuesday,3,6,0
765,2010-02-03,3,2,2010,Wednesday,4,6,0
766,2010-02-04,4,2,2010,Thursday,5,6,0
767,2010-02-05,5,2,2010,Friday,6,6,0
768,2010-02-06,6,2,2010,Saturday,7,6,1
769,2010-02-07,7,2,2010,Sunday,1,7,1
770,2010-02-08,8,2,2010,Monday,2,7,0
771,2010-02-09,9,2,2010,Tuesday,3,7,0
772,2010-02-10,10,2,2010,Wednesday,4,7,0
773,2010-02-11,11,2,2010,Thursday,5,7,0
774,2010-02-12,12,2,2010,Friday,6,7,0
775,2010-02-13,13,2,2010,Saturday,7,7,1
776,2010-02-14,14,2,2010,Sunday,1,8,1
777,2010-02-15,15,2,2010,Monday,2,8,0
778,2010-02-16,16,2,2010,Tuesday,3,8,0
779,2010-02-17,17,2,2010,Wednesday,4,8,0
780,2010-02-18,18,2,2010,Thursday,5,8,0
781,2010-02-19,19,2,2010,Friday,6,8,0
782,2010-02-20,20,2,2010,Saturday,7,8,1
783,2010-02-21,21,2,2010,Sunday,1,9,1
784,2010-02-22,22,2,2010,Monday,2,9,0
785,2010-02-23,23,2,2010,Tuesday,3,9,0
786,2010-02-24,24,2,2010,Wednesday,4,9,0
787,2010-02-25,25,2,2010,Thursday,5,9,0
788,2010-02-26,26,2,2010,Friday,6,9,0
789,2010-02-27,27,2,2010,Saturday,7,9,1
790,2010-02-28,28,2,2010,Sunday,1,10,1
791,2010-03-01,1,3,2010,Monday,2,10,0
792,2010-03-02,2,3,2010,Tuesday,3,10,0
793,2010-03-03,3,3,2010,Wednesday,4,10,0
794,2010-03-04,4,3,2010,Thursday,5,10,0
795,2010-03-05,5,3,2010,Friday,6,10,0
796,2010-03-06,6,3,2010,Saturday,7,10,1
797,2010-03-07,7,3,2010,Sunday,1,11,1
798,2010-03-08,8,3,2010,Monday,2,11,0
799,2010-03-09,9,3,2010,Tuesday,3,11,0
800,2010-03-10,10,3,2010,Wednesday,4,11,0
801,2010-03-11,11,3,2010,Thursday,5,11,0
802,2010-03-12,12,3,2010,Friday,6,11,0
803,2010-03-13,13,3,2010,Saturday,7,11,1
804,2010-03-14,14,3,2010,Sunday,1,12,1
805,2010-03-15,15,3,2010,Monday,2,12,0
806,2010-03-16,16,3,2010,Tuesday,3,12,0
807,2010-03-17,17,3,2010,Wednesday,4,12,0
808,2010-03-18,18,3,2010,Thursday,5,12,0
809,2010-03-19,19,3,2010,Friday,6,12,0
810,2010-03-20,20,3,2010,Saturday,7,12,1
811,2010-03-21,21,3,2010,Sunday,1,13,1
812,2010-03-22,22,3,2010,Monday,2,13,0
813,2010-03-23,23,3,2010,Tuesday,3,13,0
814,2010-03-24,24,3,2010,Wednesday,4,13,0
815,2010-03-25,25,3,2010,Thursday,5,13,0
816,2010-03-26,26,3,2010,Friday,6,13,0
817,2010-03-27,27,3,2010,Saturday,7,13,1
818,2010-03-28,28,3,2010,Sunday,1,14,1
819,2010-03-29,29,3,2010,Monday,2,14,0
820,2010-03-30,30,3,2010,Tuesday,3,14,0
821,2010-03-31,31,3,2010,Wednesday,4,14,0
822,2010-04-01,1,4,2010,Thursday,5,14,0
823,2010-04-02,2,4,2010,Friday,6,14,0
824,2010-04-03,3,4,2010,Saturday,7,14,1
825,2010-04-04,4,4,2010,Sunday,1,15,1
826,2010-04-05,5,4,2010,Monday,2,15,0
827,2010-04-06,6,4,2010,Tuesday,3,15,0
828,2010-04-07,7,4,2010,Wednesday,4,15,0
829,2010-04-08,8,4,2010,Thursday,5,15,0
830,2010-04-09,9,4,2010,Friday,6,15,0
831,2010-04-10,10,4,2010,Saturday,7,15,1
832,2010-04-11,11,4,2010,Sunday,1,16,1
833,2010-04-12,12,4,2010,Monday,2,16,0
834,2010-04-13,13,4,2010,Tuesday,3,16,0
835,2010-04-14,14,4,2010,Wednesday,4,16,0
836,2010-04-15,15,4,2010,Thursday,5,16,0
837,2010-04-16,16,4,2010,Friday,6,16,0
838,2010-04-17,17,4,2010,Saturday,7,16,1
839,2010-04-18,18,4,2010,Sunday,1,17,1
840,2010-04-19,19,4,2010,Monday,2,17,0
841,2010-04-20,20,4,2010,Tuesday,3,17,0
842,2010-04-21,21,4,2010,Wednesday,4,17,0
843,2010-04-22,22,4,2010,Thursday,5,17,0
844,2010-04-23,23,4,2010,Friday,6,17,0
845,2010-04-24,24,4,2010,Saturday,7,17,1
846,2010-04-25,25,4,2010,Sunday,1,18,1
847,2010-04-26,26,4,2010,Monday,2,18,0
848,2010-04-27,27,4,2010,Tuesday,3,18,0
849,2010-04-28,28,4,2010,Wednesday,4,18,0
850,2010-04-29,29,4,2010,Thursday,5,18,0
851,2010-04-30,30,4,2010,Friday,6,18,0
852,2010-05-01,1,5,2010,Saturday,7,18,1
853,2010-05-02,2,5,2010,Sunday,1,19,1
854,2010-05-03,3,5,2010,Monday,2,19,0
855,2010-05-04,4,5,2010,Tuesday,3,19,0
856,2010-05-05,5,5,2010,Wednesday,4,19,0
857,2010-05-06,6,5,2010,Thursday,5,19,0
858,2010-05-07,7,5,2010,Friday,6,19,0
859,2010-05-08,8,5,2010,Saturday,7,19,1
860,2010-05-09,9,5,2010,Sunday,1,20,1
861,2010-05-10,10,5,2010,Monday,2,20,0
862,2010-05-11,11,5,2010,Tuesday,3,20,0
863,2010-05-12,12,5,2010,Wednesday,4,20,0
864,2010-05-13,13,5,2010,Thursday,5,20,0
865,2010-05-14,14,5,2010,Friday,6,20,0
866,2010-05-15,15,5,2010,Saturday,7,20,1
867,2010-05-16,16,5,2010,Sunday,1,21,1
868,2010-05-17,17,5,2010,Monday,2,21,0
869,2010-05-18,18,5,2010,Tuesday,3,21,0
870,2010-05-19,19,5,2010,Wednesday,4,21,0
871,2010-05-20,20,5,2010,Thursday,5,21,0
872,2010-05-21,21,5,2010,Friday,6,21,0
873,2010-05-22,22,5,2010,Saturday,7,21,1
874,2010-05-23,23,5,2010,Sunday,1,22,1
875,2010-05-24,24,5,2010,Monday,2,22,0
876,2010-05-25,25,5,2010,Tuesday,3,22,0
877,2010-05-26,26,5,2010,Wednesday,4,22,0
878,2010-05-27,27,5,2010,Thursday,5,22,0
879,2010-05-28,28,5,2010,Friday,6,22,0
880,2010-05-29,29,5,2010,Saturday,7,22,1
881,2010-05-30,30,5,2010,Sunday,1,23,1
882,2010-05-31,31,5,2010,Monday,2,23,0
883,2010-06-01,1,6,2010,Tuesday,3,23,0
884,2010-06-02,2,6,2010,Wednesday,4,23,0
885,2010-06-03,3,6,2010,Thursday,5,23,0
886,2010-06-04,4,6,2010,Friday,6,23,0
887,2010-06-05,5,6,2010,Saturday,7,23,1
888,2010-06-06,6,6,2010,Sunday,1,24,1
889,2010-06-07,7,6,2010,Monday,2,24,0
890,2010-06-08,8,6,2010,Tuesday,3,24,0
891,2010-06-09,9,6,2010,Wednesday,4,24,0
892,2010-06-10,10,6,2010,Thursday,5,24,0
893,2010-06-11,11,6,2010,Friday,6,24,0
894,2010-06-12,12,6,2010,Saturday,7,24,1
895,2010-06-13,13,6,2010,Sunday,1,25,1
896,2010-06-14,14,6,2010,Monday,2,25,0
897,2010-06-15,15,6,2010,Tuesday,3,25,0
898,2010-06-16,16,6,2010,Wednesday,4,25,0
899,2010-06-17,17,6,2010,Thursday,5,25,0
900,2010-06-18,18,6,2010,Friday,6,25,0
901,2010-06-19,19,6,2010,Saturday,7,25,1
902,2010-06-20,20,6,2010,Sunday,1,26,1
903,2010-06-21,21,6,2010,Monday,2,26,0
904,2010-06-22,22,6,2010,Tuesday,3,26,0
905,2010-06-23,23,6,2010,Wednesday,4,26,0
906,2010-06-24,24,6,2010,Thursday,5,26,0
907,2010-06-25,25,6,2010,Friday,6,26,0
908,2010-06-26,26,6,2010,Saturday,7,26,1
909,2010-06-27,27,6,2010,Sunday,1,27,1
910,2010-06-28,28,6,2010,Monday,2,27,0
911,2010-06-29,29,6,2010,Tuesday,3,27,0
912,2010-06-30,30,6,2010,Wednesday,4,27,0
913,2010-07-01,1,7,2010,Thursday,5,27,0
914,2010-07-02,2,7,2010,Friday,6,27,0
915,2010-07-03,3,7,2010,Saturday,7,27,1
916,2010-07-04,4,7,2010,Sunday,1,28,1
917,2010-07-05,5,7,2010,Monday,2,28,0
918,2010-07-06,6,7,2010,Tuesday,3,28,0
919,2010-07-07,7,7,2010,Wednesday,4,28,0
920,2010-07-08,8,7,2010,Thursday,5,28,0
921,2010-07-09,9,7,2010,Friday,6,28,0
922,2010-07-10,10,7,2010,Saturday,7,28,1
923,2010-07-11,11,7,2010,Sunday,1,29,1
924,2010-07-12,12,7,2010,Monday,2,29,0
925,2010-07-13,13,7,2010,Tuesday,3,29,0
926,2010-07-14,14,7,2010,Wednesday,4,29,0
927,2010-07-15,15,7,2010,Thursday,5,29,0
928,2010-07-16,16,7,2010,Friday,6,29,0
929,2010-07-17,17,7,2010,Saturday,7,29,1
930,2010-07-18,18,7,2010,Sunday,1,30,1
931,2010-07-19,19,7,2010,Monday,2,30,0
932,2010-07-20,20,7,2010,Tuesday,3,30,0
933,2010-07-21,21,7,2010,Wednesday,4,30,0
934,2010-07-22,22,7,2010,Thursday,5,30,0
935,2010-07-23,23,7,2010,Friday,6,30,0
936,2010-07-24,24,7,2010,Saturday,7,30,1
937,2010-07-25,25,7,2010,Sunday,1,31,1
938,2010-07-26,26,7,2010,Monday,2,31,0
939,2010-07-27,27,7,2010,Tuesday,3,31,0
940,2010-07-28,28,7,2010,Wednesday,4,31,0
941,2010-07-29,29,7,2010,Thursday,5,31,0
942,2010-07-30,30,7,2010,Friday,6,31,0
943,2010-07-31,31,7,2010,Saturday,7,31,1
944,2010-08-01,1,8,2010,Sunday,1,32,1
945,2010-08-02,2,8,2010,Monday,2,32,0
946,2010-08-03,3,8,2010,Tuesday,3,32,0
947,2010-08-04,4,8,2010,Wednesday,4,32,0
948,2010-08-05,5,8,2010,Thursday,5,32,0
949,2010-08-06,6,8,2010,Friday,6,32,0
950,2010-08-07,7,8,2010,Saturday,7,32,1
951,2010-08-08,8,8,2010,Sunday,1,33,1
952,2010-08-09,9,8,2010,Monday,2,33,0
953,2010-08-10,10,8,2010,Tuesday,3,33,0
954,2010-08-11,11,8,2010,Wednesday,4,33,0
955,2010-08-12,12,8,2010,Thursday,5,33,0
956,2010-08-13,13,8,2010,Friday,6,33,0
957,2010-08-14,14,8,2010,Saturday,7,33,1
958,2010-08-15,15,8,2010,Sunday,1,34,1
959,2010-08-16,16,8,2010,Monday,2,34,0
960,2010-08-17,17,8,2010,Tuesday,3,34,0
961,2010-08-18,18,8,2010,Wednesday,4,34,0
962,2010-08-19,19,8,2010,Thursday,5,34,0
963,2010-08-20,20,8,2010,Friday,6,34,0
964,2010-08-21,21,8,2010,Saturday,7,34,1
965,2010-08-22,22,8,2010,Sunday,1,35,1
966,2010-08-23,23,8,2010,Monday,2,35,0
967,2010-08-24,24,8,2010,Tuesday,3,35,0
968,2010-08-25,25,8,2010,Wednesday,4,35,0
969,2010-08-26,26,8,2010,Thursday,5,35,0
970,2010-08-27,27,8,2010,Friday,6,35,0
971,2010-08-28,28,8,2010,Saturday,7,35,1
972,2010-08-29,29,8,2010,Sunday,1,36,1
973,2010-08-30,30,8,2010,Monday,2,36,0
974,2010-08-31,31,8,2010,Tuesday,3,36,0
975,2010-09-01,1,9,2010,Wednesday,4,36,0
976,2010-09-02,2,9,2010,Thursday,5,36,0
977,2010-09-03,3,9,2010,Friday,6,36,0
978,2010-09-04,4,9,2010,Saturday,7,36,1
979,2010-09-05,5,9,2010,Sunday,1,37,1
980,2010-09-06,6,9,2010,Monday,2,37,0
981,2010-09-07,7,9,2010,Tuesday,3,37,0
982,2010-09-08,8,9,2010,Wednesday,4,37,0
983,2010-09-09,9,9,2010,Thursday,5,37,0
984,2010-09-10,10,9,2010,Friday,6,37,0
985,2010-09-11,11,9,2010,Saturday,7,37,1
986,2010-09-12,12,9,2010,Sunday,1,38,1
987,2010-09-13,13,9,2010,Monday,2,38,0
988,2010-09-14,14,9,2010,Tuesday,3,38,0
989,2010-09-15,15,9,2010,Wednesday,4,38,0
990,2010-09-16,16,9,2010,Thursday,5,38,0
991,2010-09-17,17,9,2010,Friday,6,38,0
992,2010-09-18,18,9,2010,Saturday,7,38,1
993,2010-09-19,19,9,2010,Sunday,1,39,1
994,2010-09-20,20,9,2010,Monday,2,39,0
995,2010-09-21,21,9,2010,Tuesday,3,39,0
996,2010-09-22,22,9,2010,Wednesday,4,39,0
997,2010-09-23,23,9,2010,Thursday,5,39,0
998,2010-09-24,24,9,2010,Friday,6,39,0
999,2010-09-25,25,9,2010,Saturday,7,39,1
1000,2010-09-26,26,9,2010,Sunday,1,40,1
1001,2010-09-27,27,9,2010,Monday,2,40,0
1002,2010-09-28,28,9,2010,Tuesday,3,40,0
1003,2010-09-29,29,9,2010,Wednesday,4,40,0
1004,2010-09-30,30,9,2010,Thursday,5,40,0
1005,2010-10-01,1,10,2010,Friday,6,40,0
1006,2010-10-02,2,10,2010,Saturday,7,40,1
1007,2010-10-03,3,10,2010,Sunday,1,41,1
1008,2010-10-04,4,10,2010,Monday,2,41,0
1009,2010-10-05,5,10,2010,Tuesday,3,41,0
1010,2010-10-06,6,10,2010,Wednesday,4,41,0
1011,2010-10-07,7,10,2010,Thursday,5,41,0
1012,2010-10-08,8,10,2010,Friday,6,41,0
1013,2010-10-09,9,10,2010,Saturday,7,41,1
1014,2010-10-10,10,10,2010,Sunday,1,42,1
1015,2010-10-11,11,10,2010,Monday,2,42,0
1016,2010-10-12,12,10,2010,Tuesday,3,42,0
1017,2010-10-13,13,10,2010,Wednesday,4,42,0
1018,2010-10-14,14,10,2010,Thursday,5,42,0
1019,2010-10-15,15,10,2010,Friday,6,42,0
1020,2010-10-16,16,10,2010,Saturday,7,42,1
1021,2010-10-17,17,10,2010,Sunday,1,43,1
1022,2010-10-18,18,10,2010,Monday,2,43,0
1023,2010-10-19,19,10,2010,Tuesday,3,43,0
1024,2010-10-20,20,10,2010,Wednesday,4,43,0
1025,2010-10-21,21,10,2010,Thursday,5,43,0
1026,2010-10-22,22,10,2010,Friday,6,43,0
1027,2010-10-23,23,10,2010,Saturday,7,43,1
1028,2010-10-24,24,10,2010,Sunday,1,44,1
1029,2010-10-25,25,10,2010,Monday,2,44,0
